delta_frame_time,dns_answers_ttl,is_cc_provider,is_ip_private,delay
10,1789,0,1,0.01612102661707308
10,290,0,1,-1.3708767299237399
8,14392,0,1,-1.1193669448069867
10,86390,0,1,-1.0373805760361337
7,293,0,1,1.2425879514484652
6,3594,0,1,0.08152407864494406
7,593,0,1,-1.5355559329396815
10,290,0,1,-0.5822337924615844
9,591,0,1,-0.8957556510307243
7,3593,0,1,-0.6338290669588271
9,291,0,1,-0.04871048758248084
9,14391,0,1,-1.1181504859321525
9,3591,0,1,1.902063052292247
7,3593,0,1,-0.11294361439969379
8,292,0,1,-0.8148266054970909
7,293,0,1,1.0288496733514882
9,291,0,1,0.7560054879270559
6,294,0,0,-1.263821525113136
10,300,0,1,-0.542053887022716
8,592,0,1,-1.7920009608057659
9,891,0,1,1.3284268775420554
7,2393,0,1,0.5831773388709504
7,293,0,1,0.22147554460142635
9,698,0,1,-1.2415733586906348
8,52,0,1,0.3802155583198251
8,292,0,1,0.9042525223025475
8,292,0,1,1.9266977043668605
7,7193,0,1,1.894906693954942
7,53,0,1,1.5674666897960814
10,290,0,1,-0.8502412263473489
9,291,0,1,0.164038494597099
6,14,0,1,1.043723501630869
6,86394,0,1,0.7917150265201247
6,594,0,1,-0.23268731233057965
8,292,0,1,1.6762322936298657
6,594,0,1,-1.0641854834765272
7,23,0,1,0.472069652886775
7,293,0,1,0.8353826095896864
10,290,0,1,1.0307817194952582
8,292,0,1,1.5900382868623735
8,86392,0,1,-2.0289612527033603
8,1792,0,1,0.4632592959784959
8,14392,0,1,1.2715887446866925
10,50,0,1,-0.1754033149153148
8,52,0,1,-0.023201607896683435
8,5,0,1,-0.8124416374750455
8,172,0,1,-1.144539739096816
8,5,0,1,-0.852087222465515
8,172,0,1,-0.2830820989847863
8,14392,0,1,0.9020164671752389
8,292,0,1,0.9040114552432892
6,594,0,1,-1.9356432474875218
10,290,0,1,-0.8977921367279887
10,290,0,1,1.13512044984064
7,593,0,1,-1.2807969673700588
8,292,0,1,-0.7874746874960942
10,290,0,1,-0.8496448658493579
9,60,0,1,0.6097984228683746
10,590,0,1,0.09075866618669587
8,52,0,1,1.5839388450555676
7,293,1,1,0.8504675413013003
7,173,0,1,-1.3714277211782768
8,592,0,1,0.017839798806146303
6,24,0,1,0.6420821619662023
10,290,0,1,-0.17949309977761807
6,54,0,1,0.5110800403386105
9,10791,0,1,-2.0130867181008605
7,3596,0,1,0.7602504856926807
9,26,1,1,-0.9369090425303455
9,10791,0,1,0.11752537956458599
7,293,0,1,0.2884326690450429
9,291,0,1,-0.5677263519452471
10,590,0,1,1.213032628846064
7,293,0,1,0.24163072614073752
9,891,0,1,1.641911551550913
9,591,0,1,-0.21298858456322692
6,294,0,1,-1.8069650518535203
9,291,0,1,-0.3104931876149705
9,51,0,1,0.2406728617442014
7,293,0,1,1.2117528528052874
9,3592,0,1,1.392114360516902
9,300,1,1,0.9544807278906408
8,592,0,1,-2.143301089164241
10,86390,0,1,-0.9756469995372052
6,54,0,1,0.7748972571287244
9,51,0,1,-0.5287156486064434
7,3593,0,1,-0.9369303355964322
7,53,0,1,1.6093671155965084
6,594,0,1,-0.6953261847699773
6,594,0,1,0.6131509739938423
9,14391,0,1,-0.4465175038097899
9,591,0,1,-1.4367094867905348
9,591,0,1,-0.23298886912011613
7,593,0,1,0.8973159320245043
8,3592,0,1,1.592241514429992
7,14393,0,1,2.0305888175612523
9,51,0,1,-0.8922920967541694
8,86392,0,1,0.3851119914584162
6,294,0,1,0.19157771263030435
10,110,0,1,-0.3737250338820332
10,14390,0,1,-0.3779570626056637
8,52,0,1,-0.16968995803697967
9,51,0,1,-0.5871540055067195
8,52,0,1,0.3976312907324697
6,294,0,1,-0.516637263064372
9,291,0,1,1.1003341480482243
7,293,0,1,0.6731356447033745
10,3590,0,1,2.707596520465137
7,53,0,1,-0.6882257362566634
10,290,0,1,0.028501481185412847
7,3593,0,1,1.087996998460029
10,290,0,1,-0.3092539010345227
6,54,1,1,0.35325649121806346
10,86390,0,1,-0.6681314783203446
8,592,0,1,-0.9878609691238636
8,7192,0,1,-0.8367618461729703
8,592,0,1,-0.2963032854769096
8,292,0,1,0.788864558662143
8,292,0,1,0.42465010038897577
10,20,1,1,0.6229064432361973
6,294,0,1,0.38309908136925314
9,60,0,1,-1.2043075388213882
10,290,0,1,0.2682430634091913
8,3592,0,1,-0.19207761731114856
10,50,0,1,-1.0302825051551465
8,292,0,1,-0.200588927353079
10,1790,0,1,-0.3005990752414157
8,292,0,1,-0.31078279652311425
10,50,1,1,-0.11811060529298117
9,86391,0,1,0.18283397680067626
8,292,0,1,-0.41077756123258446
6,294,0,1,0.5925765286996247
6,294,0,1,-0.16506902785099148
8,292,0,1,-0.6395131435311772
8,3592,0,1,-1.464717885738553
9,291,0,1,-0.23745938619478288
7,353,0,1,0.583952605044661
9,51,0,1,-0.052309442785573465
7,293,0,1,-1.059734687646045
6,3594,0,1,1.292006252797157
10,290,0,1,2.0612406969244614
6,294,0,1,-0.23094426406980945
8,86392,0,1,1.414461612136087
7,293,0,1,1.331551858108026
6,3594,0,1,0.5015825058974619
8,600,0,1,0.27596160142500786
8,292,0,1,-0.390267204430625
8,292,0,1,0.8795061114357232
9,591,0,1,-0.8527636865762585
7,293,0,1,0.798197240194548
7,3593,0,1,-1.0204543669760544
9,86391,0,1,0.39218408036016944
7,293,0,1,1.802944266541154
9,591,0,1,0.3129427122963876
8,52,0,1,-1.3219431361954406
6,294,0,1,-1.8551072507892117
8,292,0,1,1.838104079819579
6,294,0,1,3.4958087836323246
10,86390,0,1,0.6171462260253843
9,591,0,1,-0.6218890869455812
9,1191,0,1,-0.043775424765995455
8,292,0,1,0.47825971170073067
9,291,0,1,-0.2634548908460664
8,28792,0,1,0.49255254235621987
9,55,0,1,-0.7940030688188028
7,60,1,1,-0.4791520516794962
7,893,0,1,-0.18875304784093033
9,291,0,1,-0.7680289533706905
9,7191,0,1,0.3615956972906292
8,292,0,1,0.9389780481037762
10,20,0,1,2.4706472521067764
10,21590,0,1,0.8562464397330274
8,292,0,1,-0.16875034651106058
9,291,0,1,-0.5969540004679885
6,1794,0,1,0.845285439614577
9,300,0,1,1.9539252969462768
7,7193,0,1,1.1070195781973575
7,3593,0,1,1.7509100038521717
10,290,0,1,1.6821540158569086
8,592,0,1,-0.14860400192039228
8,3592,0,1,0.25015786499665754
10,50,0,1,-0.16240110185964934
10,290,0,1,0.526809109844568
9,291,0,1,0.1326054332214381
6,54,0,1,0.990657451082575
7,293,0,1,-0.058387536182312544
8,292,0,1,0.0829965299114835
7,293,0,1,-0.499309144528105
9,51,0,1,1.221808728242918
6,294,0,1,0.62851696990118
9,291,0,1,0.10086231045739537
8,3592,0,1,-0.7892606651991386
8,28792,0,1,-0.3130116672982525
9,591,0,1,1.4257616886769322
7,293,0,1,-1.9285687470558022
7,893,0,1,-1.514286214181842
9,86391,0,1,0.9508219871785769
6,294,0,1,0.7279302951927802
7,53,0,1,1.2819001259155163
8,292,0,1,1.7089757104018541
7,293,0,1,0.28760815502318776
7,113,1,1,0.43152708233097614
7,1793,0,1,-0.0014442853114462605
10,3590,0,1,-1.7949682257243946
7,300,0,1,1.1144772219918493
7,293,0,1,-1.028654632190981
7,86393,0,1,0.9368571564332085
9,591,0,1,-0.5411141738402026
7,293,0,1,2.0161725551842813
7,293,0,1,-0.8625436343783051
7,14393,0,1,-0.5105313349164838
9,591,0,1,-0.694446700596691
8,1599,0,1,-1.1487503097158687
7,293,0,1,0.5055535845748093
8,292,0,1,0.1667161110774428
7,293,0,1,-0.12060733560204492
9,291,0,1,1.9997209804300848
8,1,0,1,-0.8265847953531191
9,589,0,1,0.165018549807828
9,291,0,1,-1.4261392457786237
7,86393,0,1,3.298677495378388
6,294,0,1,0.34800717858700014
9,60,0,1,-0.38061825369500696
7,3593,0,1,0.837496343848483
9,591,0,1,-1.63560428427192
9,86391,0,1,-0.2424990882457199
9,291,0,1,0.17689898035196358
6,86394,0,1,0.6736829095965823
9,3591,0,1,2.4429642507327203
7,1792,0,1,0.19086708691233176
6,894,0,1,1.3148007573752845
9,291,0,1,1.8534087324473787
9,591,0,1,0.04838255623402914
8,892,0,1,0.6378529345762751
7,293,0,1,-0.6347427437584925
9,291,0,1,-0.8291051623432152
7,593,0,1,-1.427583343392754
9,891,0,1,-0.3538626742548479
10,290,0,1,1.3570679137346175
8,592,0,1,-1.4947879938160136
9,291,0,1,-0.2605253897070257
7,23,1,1,-0.3499415800435702
9,291,0,1,-1.9182832407514894
8,3592,0,1,-1.3568858105003374
9,351,0,1,1.388537454038202
9,591,0,1,1.929998167969313
8,49,0,1,0.5873166414452645
10,3590,0,1,1.5070986808544509
7,7193,0,1,0.9413983978177606
8,592,0,1,-0.47066466099932563
6,14394,0,1,1.0171583796557508
6,3594,0,1,-1.0360058414421318
8,292,0,1,0.0598745893397679
7,53,0,1,-0.010156294971255654
8,292,0,1,-0.28693868571737535
10,590,0,1,-0.05087253061138405
9,291,0,1,-0.8038023110043069
7,293,0,1,1.1855148320177737
8,52,0,1,-0.40385798830429975
7,3593,0,1,-0.8724621101000726
7,293,0,1,0.20875159967069493
9,121,0,1,0.4591326757283145
9,291,0,1,2.1109934770204357
9,291,0,1,0.4541570934288222
3,1,0,0,0.6900364701299535
4,1,0,0,2.2092749632998885
4,1,0,0,-2.6331535576095297
1,1,0,0,-1.5246032722058467
2,0,0,0,-0.10263523819900612
2,1,0,0,0.4003298325370888
5,0,0,0,0.45186731841725325
3,14397,0,0,-0.896608964661075
2,28,0,0,-0.4931971842977154
3,597,0,0,-0.5303290646813453
1,299,0,0,0.0805662790006468
4,0,0,0,-2.2202039158984705
3,1797,0,0,1.7130916110369043
1,21599,0,0,-0.8365204030298933
4,300,0,0,0.3837762343587686
1,59,0,0,0.8485785431754713
2,1,0,0,-0.15403151278320787
3,0,0,0,-0.6616605245034951
5,0,0,0,0.4286593993096846
2,1797,0,0,-0.16180793803023216
5,0,0,0,-2.8108727912046794
2,3598,0,0,-0.33476693463241397
2,1,0,0,-0.4662983917015723
1,1,0,0,-0.08532037306287002
1,0,0,0,0.15662904484026227
3,1,0,0,0.9831351954032691
2,0,0,0,0.4220726683649251
2,2,0,0,0.35707579080789287
3,0,0,0,1.5768511297276286
4,1,0,0,-1.9141514301446256
4,0,0,0,-0.9388488256114009
2,14398,0,0,0.8690491590144797
5,0,0,0,2.275390631701895
4,56,0,0,-0.3888107454820969
2,1,0,0,-0.8359726674215538
4,0,0,0,-0.044438353770144316
2,298,0,0,0.7324999294387857
5,2,0,0,-1.6455597368606016
4,14396,0,0,0.3077314568824992
2,2,0,0,0.6597660049178832
3,0,0,0,0.25758947759450695
4,2,0,0,-1.1588262857135379
4,0,0,0,-1.3520308960980103
3,10797,0,0,0.8375933367482002
3,2,0,0,0.43529748873839574
4,1,0,0,0.5934629658646208
5,0,0,0,-0.5794984733471064
4,2,0,0,-0.18483575938803978
5,1,0,0,-1.4191253122715164
3,2,0,0,0.9965898362698793
4,2,0,0,1.052458219921832
4,2,0,0,0.48750116478145145
2,0,0,0,-0.41889337723377223
4,1,0,0,-0.2842359564132379
4,1,0,0,0.5225236353871798
4,0,0,0,-0.7294843392446269
4,2,0,0,1.5123163539403475
5,1,0,0,1.11287263185186
3,3597,0,0,1.010779009858158
3,2,0,0,-0.6238393620901275
3,0,0,0,1.2840609565589824
2,1,0,0,-2.101909284571846
3,2,0,0,0.8246989991060559
1,59,0,0,-0.5688339088488745
3,2,0,0,-0.5867213320771636
1,299,0,0,1.8993668098743148
3,7197,0,0,1.8440463583757545
5,86395,0,0,1.0402080636532907
3,597,0,0,-0.03203395383955984
4,86396,0,0,-0.21757321974474264
3,57,0,0,-0.18244937299840605
4,296,0,0,0.2163294732890271
5,595,0,0,2.3865477272872004
5,600,0,0,0.2806033152202503
5,295,0,0,-0.8332217426754858
2,298,0,0,1.3104499388868691
3,297,0,0,-0.1976089197383523
5,295,0,0,-0.4870651787100524
2,58,0,0,0.8687126448246073
2,898,0,0,0.596385041868672
3,297,0,0,0.886220494888839
4,296,0,0,-0.30515949425576566
4,3596,0,0,0.6188120865688097
5,86395,0,0,0.3167636564539223
2,86398,0,0,0.006491054617972327
4,296,0,0,-0.06308995921209036
2,598,0,0,-0.6180644723992622
4,14396,0,0,0.778186524739984
3,14397,0,0,-0.3815910102053531
4,56,0,0,-1.3435245467270274
3,297,0,0,0.5919511424152895
5,37,0,0,-0.9748698481981202
5,37,0,0,0.021196506340997075
4,896,0,0,0.5666328669601286
1,599,0,0,-0.5209409997055773
2,598,0,0,0.14229075522101153
4,356,0,1,-0.2646636061073881
3,597,0,0,-0.27428371979410276
1,599,0,0,0.204114693045067
5,595,0,0,-1.4897688857402536
4,43196,0,0,-0.4568577497735626
3,297,0,0,-0.5455515299730224
3,297,0,0,0.08673101962096585
4,3596,0,0,0.13633598618064455
2,298,1,0,0.5538407491004986
4,7196,0,0,-1.0403780702337488
2,2398,0,0,-1.3939709039012789
4,296,0,0,1.6007250041499637
4,296,0,0,1.4277168378643823
3,597,0,0,1.0650887036810504
3,32,1,0,0.16627751224148252
4,596,0,0,-0.21075318432252763
2,598,0,0,1.9229533329769788
3,3597,0,0,-0.7544471794264741
2,14398,0,0,-0.7919441156323126
5,295,0,0,-0.015717339685512883
3,14397,0,0,1.2339520931369514
3,3597,0,0,0.6998880040774658
2,298,0,0,0.008349625295759236
4,596,0,0,-1.538717835268995
3,897,0,0,0.5635490648483282
5,295,0,0,2.6329079415788175
3,297,0,0,-1.0033936045927974
2,298,0,0,-0.4406073001802157
3,597,0,0,-0.4240190692475673
2,298,0,0,0.7915262600197359
5,295,0,0,-1.158067416248921
2,298,0,0,-0.6723612747698646
1,119,0,0,1.0360621566240187
5,7195,0,0,0.33116880043967295
2,58,0,0,0.33163548022098643
4,56,0,0,0.3543700745447965
5,7195,0,0,1.3391524436473652
2,298,0,0,1.4593897990929103
3,1471,0,0,0.3991636476467742
4,116,1,0,0.13400095634977002
3,14397,0,0,1.0281859822145383
3,297,0,0,1.5897790263419074
4,1796,0,0,-1.1733389278325905
4,596,0,0,-0.09715345346313126
4,126,0,0,1.4997541054855927
2,58,0,0,-1.3579891015728354
1,59,0,0,0.8451855108495702
2,86398,0,0,0.0384167745041766
5,595,0,0,0.054034498291112315
5,7195,0,0,1.316091537858348
3,57,0,0,-0.2044003326427514
5,296,0,0,0.07191527650313347
3,297,0,0,0.567409610801672
1,299,0,0,1.6548927187371927
3,3597,0,0,0.8771369951977407
3,297,0,0,0.11233295995762399
3,14397,0,0,2.3906769167469024
4,86396,0,0,1.2407013509239126
3,86397,0,0,0.5535634194955753
4,3596,0,0,-1.9651242565361717
3,86397,0,0,1.0077467710140213
5,295,0,0,0.933241504563227
3,297,0,0,-0.7436453946122936
3,57,0,0,-1.2351801691775215
3,57,0,0,0.8752242176499131
2,298,0,0,0.12428051900083296
3,297,0,0,0.1853582428436681
3,3597,0,0,1.0305968242311432
4,56,1,0,0.7336505402871797
3,597,0,0,-0.39160573002759624
3,297,0,0,0.23721567364084412
3,297,0,0,0.7614669718412682
5,1,0,0,-2.7326032575493024
6,2,1,0,0.7763388160302823
5,0,0,0,1.2980421907437014
4,596,0,0,0.5350419750842804
4,356,0,1,-0.05497030391581855
2,3598,0,0,1.0679597178369247
3,297,0,0,0.14257469132386943
1,299,0,0,-0.8368456661397657
2,598,0,0,0.9614301355439684
5,355,0,1,-1.6297788500982995
3,597,0,0,1.2530184619745408
5,10795,0,0,-1.9889057544774589
1,299,0,0,-0.24899814617551588
4,296,0,0,-0.13194487057667825
2,178,0,0,1.3343228367220477
4,86396,0,0,-1.0923691643981641
4,86396,0,0,-0.591213449382647
5,86395,0,0,-1.8078362663996441
4,296,0,0,0.5416435068089767
3,297,0,0,-0.8736400718111632
3,297,0,0,0.8187881572485343
5,295,0,0,-2.9832274218932184
2,298,0,0,-1.2627356027364633
4,296,0,0,2.318551287846646
4,296,0,0,-0.16231020539965568
2,298,0,0,1.128119778207319
4,296,0,0,-0.7529708079282464
5,55,0,0,0.12549764716093112
5,595,0,0,-0.2989999559254257
2,3598,0,0,1.4717167984062383
3,597,0,0,-1.38043562842893
4,296,0,0,-1.0847824010592242
5,295,0,0,0.06924040639136628
2,298,0,0,-0.1323398471516973
2,598,0,0,0.6772587353082815
5,295,1,0,-2.409710452132281
4,296,0,0,-1.8039599607689085
2,1198,0,0,0.287022861238165
3,597,0,0,1.38982985792411
2,298,0,0,0.5540398059473705
4,296,0,0,0.2612576677703263
3,357,0,1,-0.474194260414406
4,296,0,0,-0.09244811709144686
2,86398,0,0,-1.0432288557676637
3,28797,0,0,0.5200198172708104
3,297,0,0,-1.3027370505844986
1,599,0,0,-0.1762032731370828
3,297,0,0,0.517802663750174
4,3596,0,0,0.6008752780793748
4,3596,0,0,0.761420134554052
1,599,0,0,-0.432866293079671
4,56,0,0,-0.36961911334774833
3,297,0,0,-1.4854225347095202
1,59,1,0,1.061467001872305
4,3596,0,0,-0.03918838010050389
1,299,0,0,-0.5912608314388457
3,297,0,0,0.7252468243791136
3,297,0,0,0.33837015250036473
4,296,0,0,0.20827343031405568
1,299,0,0,-0.20091308468411992
5,295,0,0,-0.8913862696620466
2,598,0,0,-0.260290370040847
2,298,0,0,0.7986625415813632
2,298,0,0,0.14111852761865726
5,295,0,0,-0.4562192909385801
4,296,0,0,2.528235040071042
5,25,0,0,0.8588536157510871
3,177,0,0,0.9147445648775743
5,295,0,0,0.3075213226691151
5,25,1,0,0.15970116489061612
4,56,0,0,0.13669659463424053
4,296,0,0,-0.6504769266095524
4,296,0,0,0.8023097280294283
4,56,0,0,-0.24533448522111265
4,14396,0,0,-0.0670067091423522
4,26,0,0,0.3596392232246476
4,296,0,0,-1.354237405618402
6,15894,0,0,1.7154944298869403
3,297,0,0,-0.5027401984931797
4,296,0,0,1.060020818667846
3,597,0,0,1.3754877868083628
4,230,0,0,0.16850129826064816
1,299,0,0,0.9950737572840468
4,26,1,0,-1.1242910165540727
2,3598,0,0,-0.2400207671287186
4,3596,0,0,-0.3781813656568828
3,297,0,0,-0.532524325228998
2,3598,0,0,-0.6640581685883856
3,57,0,0,-0.5009310447510027
5,295,0,0,-1.5617175415786164
3,3597,0,0,-0.8407297736248622
4,56,0,0,-1.8804362107690151
3,57,0,0,1.3564132928156318
5,55,0,0,-1.6641017797834434
5,295,0,0,-2.382541746758269
4,296,0,0,1.6167732256436367
3,57,0,0,-1.2402716623748058
3,2397,0,0,1.1810361262803055
3,297,0,0,-0.1407225507143994
4,296,0,0,0.9746885829626827
5,1795,0,0,-1.0390687490803696
4,896,0,0,0.721025351040152
3,297,0,0,-0.7757078197172509
1,299,0,0,0.05701663516712964
4,296,0,0,2.4739905071991717
3,598,0,0,1.3641159446372362
4,296,0,0,-1.2954273252717852
2,299,0,0,1.709348655732607
3,3600,0,0,0.6615596237105533
1,0,0,0,-0.22623655109350904
2,298,0,0,0.00033391363501637783
5,295,0,0,1.6328187988025167
4,896,0,0,-0.17550054545550825
3,297,0,0,0.5800911136329443
2,898,0,0,0.17990096033552727
4,7196,0,0,-1.0400983120558418
5,14395,0,0,0.5118183473865326
4,296,0,0,0.3819786357913587
4,86396,0,0,1.2388915682639912
2,1081,0,0,0.3001407113170681
4,896,0,0,0.4420616917900494
5,295,0,0,-1.1499063180152653
4,56,1,0,0.8945212106758854
4,6,1,0,-0.4648682390739328
4,296,0,0,1.2658989977778297
4,596,0,0,-0.11053200830243255
4,86396,0,0,-0.5082535220049416
2,3,0,0,1.3992809596576583
2,18,0,0,0.5867827210321939
4,596,0,0,-1.0103538914827335
4,296,0,0,1.055683108230161
3,57,0,0,0.8838304376948909
1,599,0,0,-0.6867542930215442
5,295,0,0,-0.61939697946797
17,284,0,0,-0.686226091708279
15,285,0,0,-0.19682247047250392
11,14389,0,0,0.3560214100920343
13,587,0,0,-0.6928106772527665
13,587,0,0,2.822497944427191
17,86383,0,0,-2.0122232918504173
20,86380,0,0,-0.41807640744420066
17,283,0,0,0.5277544659923656
20,3581,0,0,-0.6805828560944024
15,3600,0,0,-0.44754423723268827
17,283,0,0,1.4020420300753649
18,282,0,0,-1.436299651260917
14,46,1,0,-0.5560060940821954
19,881,0,0,0.1597472873006686
17,583,0,0,1.1131836322874766
17,3583,0,0,0.7263061600966494
12,587,0,0,-0.027607213609554728
17,284,0,0,1.6432443121590683
6,590,0,0,-0.504228028979579
6,590,0,0,0.8772488786033088
12,584,0,0,-0.059588026847088874
19,281,0,0,-0.3574976575430885
12,288,0,0,-0.22356594344091965
14,86386,0,0,2.137529241597147
17,283,0,0,0.0538654428279851
17,283,0,0,-0.26984334204897076
12,86388,0,0,-0.33517718974281213
15,120,1,0,1.168915319074868
19,86381,0,0,0.9154567574600407
19,281,0,0,-0.16416296521115623
13,587,0,0,-0.3840314197052646
13,587,0,0,2.451689908373145
17,283,0,0,-0.19250103442266686
18,42,0,0,2.1298787708871885
16,284,0,0,1.4908121382694446
15,585,0,0,3.1541952471292145
12,288,0,0,1.0146305101282247
15,286,0,0,0.4858444726666706
14,216,0,0,-1.6176787772751533
14,286,0,0,1.0833071784775807
14,286,0,0,0.17420108513406216
12,3588,0,0,-0.09431146434979276
18,3582,0,0,-0.25344814188411874
14,106,0,0,-1.4277849933335007
19,7181,0,0,-0.747357854621484
17,3600,0,0,0.019070057678713108
18,3582,0,0,1.3988742679080406
16,14384,0,0,-0.5110235281372121
15,1786,0,0,-0.06175242536076778
15,1786,0,0,1.993616082157542
16,284,0,0,-0.4065527253441553
17,3583,0,0,1.2438039265827574
13,287,0,0,0.788722428305641
11,2389,0,0,1.152978426338358
14,16,1,0,-0.06783663577377376
18,282,0,0,-1.729575080853018
17,283,0,0,0.5352253106370102
11,289,0,0,-0.7002337302767085
17,86383,0,0,-0.019659956109024105
15,285,0,0,2.13524554491185
15,14,0,0,0.11361289306098635
15,14,0,0,0.13696282943631344
15,300,0,0,-0.8332782291389407
15,45,0,0,-0.6005199229130568
12,18,1,0,-0.18300148205095398
15,585,0,0,0.558235247934078
16,164,0,0,-0.7683853219746434
12,288,0,0,0.8355963861127863
11,169,0,0,-2.16248347463779
17,583,0,0,-1.0900833736127422
15,3585,0,0,0.3466069980446555
12,1788,0,0,0.8246907099951838
12,1788,0,0,1.126016038509161
19,581,0,0,0.37893530068751413
14,586,0,0,2.589391702787553
19,41,0,0,0.6568270701238883
16,584,0,0,-2.0781849186121537
16,3584,0,0,0.9364319583747068
18,600,0,0,0.10852009025768403
11,289,0,0,-0.776135645360948
15,285,0,0,1.578355773952771
14,46,0,0,-0.41249819280698424
16,300,0,0,0.10093651405828684
18,7182,0,0,-0.9994541445296856
17,14384,0,0,0.22372463812723917
11,289,0,0,0.42518470733731945
18,14382,0,0,0.4270592663229775
15,3585,0,0,-1.0609618362054163
20,280,0,0,0.9229954924273763
18,42,0,0,-0.09328044716980317
17,283,0,0,-0.23633429199686148
20,280,0,0,-0.40189842423763633
16,300,0,0,0.5438899385932005
18,43,0,0,0.7428392864007034
17,3583,0,0,-0.2521264267377521
20,41,0,0,0.13975297314260052
12,288,0,0,-0.9172432193276289
15,21239,0,0,-0.20084392350268376
15,21239,0,0,0.6557072431684488
19,281,0,0,-0.8972568245076084
13,360,0,1,0.33907396221742997
14,286,0,0,0.3697707308351889
14,3586,0,0,-0.24727186041154958
15,3585,0,0,-0.7849898196630636
12,28788,0,0,-1.6933810203070687
15,45,0,0,0.8906083733745997
16,584,0,0,0.23076322303311372
12,288,0,0,-1.2144003662540268
20,14400,0,0,-0.7345305151070689
19,30,0,0,-0.7386207867882826
12,588,0,0,-1.0598695212193552
15,45,0,0,-0.2768433251351392
19,281,0,0,-0.6195861962065375
17,300,0,0,-0.6551278241484108
15,285,0,0,-0.29498835355424696
17,283,0,0,0.7992394194912262
12,3588,0,0,0.540557921400069
13,47,0,0,-0.2217930595738294
15,285,0,0,0.8962817865065414
13,10787,0,0,-0.20295142045701178
16,3584,0,0,-0.20066170358732643
12,288,0,0,-0.8488791003604421
13,47,0,0,-0.891696423540998
18,42,0,0,1.2934683937252212
16,284,0,0,-0.7245739513462311
11,289,0,0,0.43239699263919684
20,280,0,0,-0.3646859791590806
16,28800,0,0,1.7438419336718238
13,287,0,0,-2.3901342248874604
13,287,0,0,1.2881910739962357
19,580,0,0,1.0693209523006766
11,289,0,0,-0.45415275954486767
18,1182,0,0,0.18069028235984735
12,288,0,0,-0.053276209372753715
19,341,0,1,-1.7413891400446422
14,286,0,0,-0.28042674959431735
16,44,1,0,0.9615442438340429
16,44,1,0,-0.30741777996947095
16,44,0,0,-0.6896116389176434
12,588,0,0,0.811932437409579
14,586,0,0,0.23837475091344082
16,284,0,0,-0.5578057053307147
16,14384,0,0,-1.4081943724071446
11,2994,0,0,0.3326913821009837
15,300,0,0,-1.1061924077306426
14,286,0,0,-0.04551493221981371
20,300,0,0,-0.1628682836623327
16,284,0,0,1.3247098199857108
17,583,0,0,0.5630975422259203
19,281,0,0,0.1495350653649112
11,289,0,0,0.10789542247662255
14,3589,0,0,-0.2804567367976771
14,3589,0,0,0.47608066650578545
14,586,0,0,0.6904399173352224
11,289,0,0,-2.146665968670687
17,3583,0,0,0.5645997369141162
16,284,0,0,-0.11890557309200185
16,584,0,0,-1.0638412309804182
18,882,0,0,-0.6430897803055057
19,281,0,0,0.6599699335216357
16,284,0,0,0.7384952914552436
16,284,0,0,-1.1150688312722852
16,284,0,0,1.2614694791196743
14,14386,0,0,-0.2854999692260199
14,14386,0,0,0.46728944889117086
18,582,0,0,-0.9371308811440897
18,60,0,0,-0.06686068303543573
13,1786,0,0,-0.3153697823280233
13,86387,0,0,-0.22434792506716422
17,1800,0,0,-0.38859530265033604
17,86383,0,0,0.3993146323270238
18,3582,0,0,0.1829931802046261
14,286,0,0,0.655383900189212
18,14382,0,0,-1.392857054646811
12,48,0,0,-0.36276933998346583
19,281,0,0,0.10115239883497572
19,600,0,0,-0.5022695743363744
13,287,0,0,0.9103302058383429
12,588,0,0,1.318642489777761
17,18,1,0,0.7533353696707003
16,2384,0,0,0.6911842327342267
14,346,0,1,0.7767480943659113
18,282,0,0,0.2244590549895491
15,585,0,0,0.5275598343037734
15,585,0,0,-0.2877494893404218
13,287,0,0,-0.5150009968065433
17,14383,0,0,1.6847632927437215
13,587,0,0,-0.770995564034783
17,60,0,0,-1.3660549174200227
14,286,0,0,0.42673900302574747
17,43,0,0,-0.4338141831475121
14,886,0,0,-0.22527288916902577
20,280,0,0,1.3232489437598134
16,44,0,0,-2.2551480639698855
18,882,0,0,-0.42766757727932403
17,282,0,0,0.1900233878240648
19,86381,0,0,-0.9482076767017934
18,7182,0,0,0.7549503658623118
18,60,0,0,-0.060666894917055625
18,42,0,0,-1.1637080791182157
11,3589,0,0,0.018103718350660394
1,52,0,0,-0.35992875211029385
1,52,0,0,0.02771934992133555
18,35,0,0,-0.44599983242338465
20,280,0,0,-0.7352898707466448
18,86381,0,0,1.489406390809317
16,7200,0,0,0.18978609646649378
13,3587,0,0,0.2902897364757743
13,3587,0,0,-0.22439742942520127
15,285,0,0,0.06436939601497818
18,282,1,0,1.2301278713451813
19,281,0,0,-0.7506693254433058
17,3583,0,0,1.3288640028603322
19,281,0,0,0.6491543196887606
14,586,0,0,-0.4079793555069005
18,283,0,0,-0.41449229703567375
14,286,0,0,-0.5348495983207103
14,7186,0,0,-1.053540468982351
12,18,0,0,0.598990764737485
12,288,0,0,0.44676061747344753
20,280,0,0,0.19186958817512087
18,1782,0,0,-1.986818019201359
12,48,0,0,-0.8832624227988976
12,288,0,0,0.2363172070004375
14,21586,0,0,-0.5715550764243699
14,21586,0,0,0.908625120082694
16,284,0,0,-0.5766178408415702
